site_name,year,month,NEE,GPP,Reco,ET,NEP,State,biome,salinity_ppt,salinity_fine,salini_coarse,WUE,CUE,Tair_f,VPD_f,Rg_f,avg_length,avg_sos,avg_eos,lat,long,climate,climate_2,salinity_con
US-Srr,2017,4,-85.381,188.247,101.394,83.134,86.853,CA,wetlands,9.0,low,low,2.264,0.461,14.455,6.53,235.244,166.8,81.159,265.233,38.201,-122.026,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Srr,2017,5,-116.242,286.08,159.333,124.954,126.747,CA,wetlands,9.0,low,low,2.289,0.443,17.237,8.843,320.043,166.8,81.159,265.233,38.201,-122.026,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Srr,2017,6,-130.137,331.741,196.01,158.533,135.732,CA,wetlands,9.0,low,low,2.093,0.409,19.938,10.837,343.266,166.8,81.159,265.233,38.201,-122.026,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Srr,2017,7,-124.933,344.484,211.447,189.951,133.037,CA,wetlands,9.0,low,low,1.814,0.386,21.029,12.747,350.666,166.8,81.159,265.233,38.201,-122.026,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Srr,2017,8,-102.315,295.738,177.373,147.62,118.366,CA,wetlands,9.0,low,low,2.003,0.4,20.652,10.625,294.977,166.8,81.159,265.233,38.201,-122.026,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Srr,2017,9,-44.67,164.543,117.208,84.07,47.335,CA,wetlands,9.0,low,low,1.957,0.288,21.415,12.21,230.368,166.8,81.159,265.233,38.201,-122.026,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-StJ,2015,5,9.718,77.602,84.144,34.169,-6.542,DE,wetlands,13.0,low med,med,2.271,-0.084,21.114,9.406,289.369,108.8,137.302,266.392,39.088,-75.437,"Humid Subtropical: mild with no dry season, hot summer","Humid Continental, mild, hot",yes
US-StJ,2015,6,-46.217,238.087,202.634,70.471,35.452,DE,wetlands,13.0,low med,med,3.379,0.149,22.911,10.142,245.548,108.8,137.302,266.392,39.088,-75.437,"Humid Subtropical: mild with no dry season, hot summer","Humid Continental, mild, hot",yes
US-StJ,2015,7,-78.329,317.397,275.653,71.201,41.744,DE,wetlands,13.0,low med,med,4.458,0.132,24.661,9.172,255.125,108.8,137.302,266.392,39.088,-75.437,"Humid Subtropical: mild with no dry season, hot summer","Humid Continental, mild, hot",yes
US-StJ,2015,8,-31.834,247.862,172.365,69.44,75.497,DE,wetlands,13.0,low med,med,3.569,0.305,23.688,10.955,248.15,108.8,137.302,266.392,39.088,-75.437,"Humid Subtropical: mild with no dry season, hot summer","Humid Continental, mild, hot",yes
US-StJ,2015,9,10.739,144.594,137.036,41.498,7.558,DE,wetlands,13.0,low med,med,3.484,0.052,22.009,10.664,209.402,108.8,137.302,266.392,39.088,-75.437,"Humid Subtropical: mild with no dry season, hot summer","Humid Continental, mild, hot",yes
US-StJ,2016,5,-17.501,110.327,91.174,33.352,19.152,DE,wetlands,13.0,low med,med,3.308,0.174,19.109,6.746,232.778,108.8,137.302,266.392,39.088,-75.437,"Humid Subtropical: mild with no dry season, hot summer","Humid Continental, mild, hot",yes
US-StJ,2016,6,-90.282,272.598,135.074,92.031,137.524,DE,wetlands,13.0,low med,med,2.962,0.504,22.131,10.14,268.357,108.8,137.302,266.392,39.088,-75.437,"Humid Subtropical: mild with no dry season, hot summer","Humid Continental, mild, hot",yes
US-StJ,2016,7,-77.14,354.547,244.874,87.273,109.673,DE,wetlands,13.0,low med,med,4.063,0.309,25.953,10.169,266.262,108.8,137.302,266.392,39.088,-75.437,"Humid Subtropical: mild with no dry season, hot summer","Humid Continental, mild, hot",yes
US-StJ,2016,8,-36.87,280.263,205.934,77.807,74.329,DE,wetlands,13.0,low med,med,3.602,0.265,25.841,9.527,252.19,108.8,137.302,266.392,39.088,-75.437,"Humid Subtropical: mild with no dry season, hot summer","Humid Continental, mild, hot",yes
US-StJ,2016,9,-0.871,103.797,101.701,25.792,2.096,DE,wetlands,13.0,low med,med,4.024,0.02,23.348,8.198,181.565,108.8,137.302,266.392,39.088,-75.437,"Humid Subtropical: mild with no dry season, hot summer","Humid Continental, mild, hot",yes
US-StJ,2017,5,-5.948,91.525,92.279,25.15,-0.753,DE,wetlands,13.0,low med,med,3.639,-0.008,18.78,5.481,205.297,108.8,137.302,266.392,39.088,-75.437,"Humid Subtropical: mild with no dry season, hot summer","Humid Continental, mild, hot",yes
US-StJ,2017,6,-43.602,321.326,289.993,99.688,31.332,DE,wetlands,13.0,low med,med,3.223,0.098,23.17,9.598,277.817,108.8,137.302,266.392,39.088,-75.437,"Humid Subtropical: mild with no dry season, hot summer","Humid Continental, mild, hot",yes
US-StJ,2017,7,-22.895,355.425,335.977,84.722,19.448,DE,wetlands,13.0,low med,med,4.195,0.055,25.165,7.615,255.644,108.8,137.302,266.392,39.088,-75.437,"Humid Subtropical: mild with no dry season, hot summer","Humid Continental, mild, hot",yes
US-StJ,2017,8,-35.05,299.46,268.861,70.02,30.599,DE,wetlands,13.0,low med,med,4.277,0.102,22.923,6.472,227.897,108.8,137.302,266.392,39.088,-75.437,"Humid Subtropical: mild with no dry season, hot summer","Humid Continental, mild, hot",yes
US-StJ,2017,9,5.207,149.498,151.698,35.678,-2.2,DE,wetlands,13.0,low med,med,4.19,-0.015,20.324,5.929,193.997,108.8,137.302,266.392,39.088,-75.437,"Humid Subtropical: mild with no dry season, hot summer","Humid Continental, mild, hot",yes
US-StS,2015,6,0.425,168.379,166.354,97.56,2.024,SC,wetlands,3.0,very low,low,1.726,0.012,27.262,10.056,289.016,60.6,156.75,221.4,33.33,-79.249,"Humid Subtropical: mild with no dry season, hot summer","Humid Continental, mild, hot",no
US-StS,2015,7,11.45,164.35,158.907,107.647,5.443,SC,wetlands,3.0,very low,low,1.527,0.033,27.014,8.728,271.869,60.6,156.75,221.4,33.33,-79.249,"Humid Subtropical: mild with no dry season, hot summer","Humid Continental, mild, hot",no
US-StS,2015,8,-5.288,43.489,34.519,27.67,8.97,SC,wetlands,3.0,very low,low,1.572,0.206,26.306,7.686,214.986,60.6,156.75,221.4,33.33,-79.249,"Humid Subtropical: mild with no dry season, hot summer","Humid Continental, mild, hot",no
US-TaS,2017,5,-27.384,35.011,10.672,40.316,24.34,FL,wetlands,31.0,high,high,0.868,0.695,28.445,11.892,303.519,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-TaS,2017,6,-45.696,73.31,32.169,94.421,41.141,FL,wetlands,31.0,high,high,0.776,0.561,28.324,10.303,237.513,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-TaS,2017,7,-19.676,52.944,16.536,120.294,36.408,FL,wetlands,31.0,high,high,0.44,0.688,29.211,10.471,255.62,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-TaS,2017,8,-15.312,28.488,13.555,48.196,14.933,FL,wetlands,31.0,high,high,0.591,0.524,29.653,9.884,293.499,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-TaS,2018,5,-17.923,22.955,10.178,29.586,12.777,FL,wetlands,31.0,high,high,0.776,0.557,26.013,6.721,161.993,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-TaS,2018,6,-31.528,59.974,26.683,109.198,33.291,FL,wetlands,31.0,high,high,0.549,0.555,28.167,8.895,261.08,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-TaS,2018,7,-30.796,62.656,26.631,108.563,36.025,FL,wetlands,31.0,high,high,0.577,0.575,28.992,11.156,256.381,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-TaS,2018,8,-7.294,25.019,13.737,41.083,11.282,FL,wetlands,31.0,high,high,0.609,0.451,28.819,11.548,262.239,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-TaS,2019,5,-7.554,26.927,18.005,37.643,8.922,FL,wetlands,31.0,high,high,0.715,0.331,27.294,13.195,316.588,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-TaS,2019,6,-32.218,65.646,21.88,102.265,43.766,FL,wetlands,31.0,high,high,0.642,0.667,28.814,11.761,263.527,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-TaS,2019,7,-19.719,59.686,30.989,106.034,28.697,FL,wetlands,31.0,high,high,0.563,0.481,29.083,12.369,265.41,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-TaS,2019,8,-10.252,19.075,6.033,32.837,13.041,FL,wetlands,31.0,high,high,0.581,0.684,28.855,10.726,216.832,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-TaS,2020,5,-15.875,27.17,8.032,43.096,19.138,FL,wetlands,31.0,high,high,0.63,0.704,27.924,9.622,258.792,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-TaS,2020,6,-6.922,65.167,40.734,100.547,24.433,FL,wetlands,31.0,high,high,0.648,0.375,28.77,10.336,259.521,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-TaS,2020,7,-0.755,70.418,32.394,112.705,38.024,FL,wetlands,31.0,high,high,0.625,0.54,28.766,10.431,258.055,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-TaS,2020,8,-2.626,22.294,12.915,42.036,9.379,FL,wetlands,31.0,high,high,0.53,0.421,29.686,11.529,286.524,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-TaS,2021,5,-16.088,21.311,2.664,44.245,18.647,FL,wetlands,31.0,high,high,0.482,0.875,25.939,10.318,306.881,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-TaS,2021,6,-42.194,73.499,36.288,112.465,37.211,FL,wetlands,31.0,high,high,0.654,0.506,27.876,9.127,245.689,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-TaS,2021,7,-26.066,77.592,52.805,123.797,24.787,FL,wetlands,31.0,high,high,0.627,0.319,28.728,9.985,273.987,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-TaS,2021,8,-3.531,23.468,8.125,48.65,15.344,FL,wetlands,31.0,high,high,0.482,0.654,29.507,11.3,279.467,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-TaS,2022,5,-20.595,40.783,12.677,47.654,28.106,FL,wetlands,31.0,high,high,0.856,0.689,27.836,11.423,269.49,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-TaS,2022,6,-77.434,128.169,38.626,106.952,89.543,FL,wetlands,31.0,high,high,1.198,0.699,27.729,11.162,259.761,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-TaS,2022,7,-107.481,224.069,158.188,131.545,65.881,FL,wetlands,31.0,high,high,1.703,0.294,28.563,13.012,278.937,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-TaS,2022,8,-63.781,111.405,62.417,44.659,48.988,FL,wetlands,31.0,high,high,2.495,0.44,28.621,13.061,271.814,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-TaS,2023,5,-11.463,103.268,140.886,26.624,-37.618,FL,wetlands,31.0,high,high,3.879,-0.364,27.031,7.177,251.615,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-TaS,2023,6,-41.855,228.378,304.141,74.234,-75.763,FL,wetlands,31.0,high,high,3.076,-0.332,29.057,7.748,248.793,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-TaS,2023,7,-6.642,26.345,31.762,7.155,-5.417,FL,wetlands,31.0,high,high,3.682,-0.206,30.619,8.171,303.985,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes
US-Tw1,2011,5,-33.598,67.894,32.003,24.556,35.891,CA,wetlands,0.2,very low,low,2.765,0.529,14.365,6.16,288.576,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2011,6,-126.616,260.166,123.997,109.719,136.169,CA,wetlands,0.2,very low,low,2.371,0.523,19.396,10.232,320.591,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2011,7,-193.826,321.547,122.178,161.076,199.369,CA,wetlands,0.2,very low,low,1.996,0.62,21.203,11.276,350.338,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2011,8,-191.167,304.283,98.611,151.317,205.673,CA,wetlands,0.2,very low,low,2.011,0.676,20.614,10.289,316.656,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2011,9,-136.677,221.027,73.968,125.058,147.06,CA,wetlands,0.2,very low,low,1.767,0.665,20.845,11.066,246.105,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2012,7,-151.757,385.6,177.603,142.042,207.997,CA,wetlands,0.2,very low,low,2.715,0.539,21.027,12.367,351.035,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2012,8,-229.708,399.975,200.956,228.607,199.019,CA,wetlands,0.2,very low,low,1.75,0.498,21.603,13.314,312.696,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2012,9,-138.947,276.552,149.491,150.004,127.062,CA,wetlands,0.2,very low,low,1.844,0.459,19.814,11.615,254.375,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2013,5,-22.05,73.765,53.641,36.741,20.124,CA,wetlands,0.2,very low,low,2.008,0.273,17.472,10.373,340.684,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2013,6,-123.443,286.664,174.942,157.968,111.722,CA,wetlands,0.2,very low,low,1.815,0.39,21.313,13.31,342.548,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2013,7,-194.374,415.465,226.533,209.218,188.932,CA,wetlands,0.2,very low,low,1.986,0.455,21.581,12.897,346.13,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2013,8,-210.301,379.386,155.272,190.528,224.114,CA,wetlands,0.2,very low,low,1.991,0.591,20.909,11.049,315.436,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2013,9,-117.67,239.707,95.484,151.711,144.223,CA,wetlands,0.2,very low,low,1.58,0.602,20.126,11.244,242.722,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2014,5,-14.019,71.916,61.001,45.858,10.914,CA,wetlands,0.2,very low,low,1.568,0.152,20.863,15.306,362.868,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2014,6,-96.223,261.775,174.235,159.49,87.541,CA,wetlands,0.2,very low,low,1.641,0.334,21.533,14.857,363.085,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2014,7,-177.859,319.636,134.21,176.749,185.427,CA,wetlands,0.2,very low,low,1.808,0.58,22.018,13.361,328.443,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2014,8,-167.511,309.045,131.229,163.361,177.816,CA,wetlands,0.2,very low,low,1.892,0.575,20.995,11.467,291.003,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2014,9,-89.053,213.131,99.263,133.141,113.868,CA,wetlands,0.2,very low,low,1.601,0.534,20.472,10.915,240.923,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2015,5,-12.295,46.327,32.258,27.645,14.068,CA,wetlands,0.2,very low,low,1.676,0.304,16.682,8.172,329.018,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2015,6,-58.963,189.574,130.962,143.658,58.612,CA,wetlands,0.2,very low,low,1.32,0.309,21.611,14.167,333.361,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2015,7,-127.726,282.943,159.637,170.56,123.306,CA,wetlands,0.2,very low,low,1.659,0.436,21.654,12.623,316.53,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2015,8,-115.289,271.487,141.219,160.021,130.268,CA,wetlands,0.2,very low,low,1.697,0.48,21.364,12.173,290.109,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2015,9,-93.813,208.011,103.987,133.702,104.025,CA,wetlands,0.2,very low,low,1.556,0.5,20.527,13.57,219.248,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2016,5,-25.306,82.38,62.2,41.071,20.18,CA,wetlands,0.2,very low,low,2.006,0.245,18.546,11.901,344.121,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2016,6,-111.06,265.467,160.818,164.334,104.65,CA,wetlands,0.2,very low,low,1.615,0.394,21.175,15.284,363.306,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2016,7,-175.503,314.776,136.012,192.936,178.765,CA,wetlands,0.2,very low,low,1.632,0.568,21.341,14.253,360.488,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2016,8,-195.094,329.401,131.639,166.804,197.762,CA,wetlands,0.2,very low,low,1.975,0.6,19.727,11.274,316.528,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2016,9,-129.558,233.466,96.625,135.919,136.841,CA,wetlands,0.2,very low,low,1.718,0.586,19.262,12.175,259.104,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2017,5,-36.833,76.532,44.427,32.023,32.104,CA,wetlands,0.2,very low,low,2.39,0.419,17.736,9.555,326.599,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2017,6,-138.482,277.181,136.453,148.969,140.728,CA,wetlands,0.2,very low,low,1.861,0.508,21.048,13.491,352.163,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2017,7,-233.914,358.297,118.292,193.542,240.005,CA,wetlands,0.2,very low,low,1.851,0.67,22.489,15.341,358.732,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2017,8,-243.386,355.13,117.832,162.893,237.299,CA,wetlands,0.2,very low,low,2.18,0.668,21.319,12.425,304.221,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2017,9,-167.63,283.763,131.176,128.653,152.587,CA,wetlands,0.2,very low,low,2.206,0.538,20.033,11.599,242.208,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2018,5,-10.033,41.891,36.328,26.861,5.563,CA,wetlands,0.2,very low,low,1.56,0.133,16.902,9.793,314.304,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2018,6,-122.998,244.893,121.676,144.333,123.217,CA,wetlands,0.2,very low,low,1.697,0.503,20.178,13.624,369.796,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2018,7,-223.647,379.977,158.939,201.785,221.038,CA,wetlands,0.2,very low,low,1.883,0.582,21.677,13.969,342.557,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2018,8,-247.178,390.911,148.545,170.462,242.366,CA,wetlands,0.2,very low,low,2.293,0.62,19.894,11.463,299.381,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2018,9,-182.459,275.569,85.517,141.614,190.052,CA,wetlands,0.2,very low,low,1.946,0.69,18.659,11.166,261.55,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2019,5,11.153,37.765,49.669,22.478,-11.904,CA,wetlands,0.2,very low,low,1.68,-0.315,15.519,8.113,329.592,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2019,6,-10.397,195.036,197.377,118.082,-2.341,CA,wetlands,0.2,very low,low,1.652,-0.012,19.704,13.662,361.43,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2019,7,-57.623,253.106,194.376,146.703,58.73,CA,wetlands,0.2,very low,low,1.725,0.232,20.305,13.238,355.044,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2019,8,-87.975,223.993,136.193,143.619,87.8,CA,wetlands,0.2,very low,low,1.56,0.392,21.037,13.488,317.397,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2019,9,-42.21,180.34,136.784,111.501,43.556,CA,wetlands,0.2,very low,low,1.617,0.242,18.384,11.131,255.761,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2020,5,2.805,54.117,54.449,39.678,-0.332,CA,wetlands,0.2,very low,low,1.364,-0.006,21.385,15.384,342.741,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2020,6,-85.518,259.942,167.845,160.84,92.098,CA,wetlands,0.2,very low,low,1.616,0.354,20.944,13.834,358.085,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2020,7,-148.159,330.393,142.552,202.607,187.841,CA,wetlands,0.2,very low,low,1.631,0.569,19.518,11.665,358.518,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2020,8,-80.702,330.807,202.169,184.957,128.638,CA,wetlands,0.2,very low,low,1.789,0.389,21.156,12.912,286.267,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2020,9,-13.98,223.053,184.225,119.951,38.828,CA,wetlands,0.2,very low,low,1.86,0.174,19.58,11.511,222.564,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2021,5,4.568,36.854,41.755,30.091,-4.9,CA,wetlands,0.2,very low,low,1.225,-0.133,19.776,12.799,363.37,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2021,6,-83.165,202.685,118.8,132.57,83.884,CA,wetlands,0.2,very low,low,1.529,0.414,21.07,12.447,369.406,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2021,7,-174.982,325.955,144.891,190.816,181.063,CA,wetlands,0.2,very low,low,1.708,0.555,21.881,12.673,347.525,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2021,8,-147.906,355.189,200.118,174.778,155.071,CA,wetlands,0.2,very low,low,2.032,0.437,21.309,11.29,294.43,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2021,9,-87.203,258.48,157.872,134.315,100.607,CA,wetlands,0.2,very low,low,1.924,0.389,20.494,11.669,259.812,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2022,5,7.444,27.446,33.401,25.37,-5.955,CA,wetlands,0.2,very low,low,1.082,-0.217,20.474,14.396,352.812,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2022,6,-57.567,170.307,110.769,123.972,59.538,CA,wetlands,0.2,very low,low,1.374,0.35,22.289,15.651,351.534,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2022,7,-176.237,299.743,113.843,179.57,185.899,CA,wetlands,0.2,very low,low,1.669,0.62,21.803,13.052,352.039,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2022,8,-205.866,341.925,124.329,199.819,217.596,CA,wetlands,0.2,very low,low,1.711,0.636,22.46,12.914,316.072,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
US-Tw1,2022,9,-131.546,274.314,130.34,150.579,143.974,CA,wetlands,0.2,very low,low,1.822,0.525,22.029,13.152,245.069,140.6,141.205,291.99,38.107,-121.647,"Mediterranean: mild with dry, hot summer","Mediterranean, mild dry, hot",no
