"SPEI_timescale","water_class","SPEI_value","month_f","site_name","spei_ecosystem","predicted_WUE_T","predicted_se","predicted_lower","predicted_upper","predicted_near_normal_WUE_T","predicted_change","predicted_pct_change","predicted_lower_pct","predicted_upper_pct","impact_class_10pct"
"SPEI_36","Freshwater",-1.40597392154512,"7","US-A03","SPEI_36__Freshwater",4.22036412560521,0.684591351388645,2.87856507688347,5.56216317432696,4.21970971318329,0.000654412421927653,0.0155084701652137,-31.782864875984,31.8138818163144,"No meaningful change"
"SPEI_48","Freshwater",-1.40597392154512,"7","US-A03","SPEI_48__Freshwater",4.22004954070512,0.68459526564763,2.87824282003577,5.56185626137448,4.21964494790908,0.000404592796045655,0.0095883137335083,-31.7894549051574,31.8086315326244,"No meaningful change"
"SPEI_1","Saline",-1.40597392154512,"7","US-A03","SPEI_1__Saline",3.79671717293636,0.789799845734091,2.24870947529754,5.34472487057518,3.79571448215135,0.00100269078500537,0.0264163911621998,-40.7566220833606,40.809454865685,"No meaningful change"
"SPEI_3","Saline",-1.40597392154512,"7","US-A03","SPEI_3__Saline",3.79635445547168,0.789753101695042,2.2484383761494,5.34427053479396,3.79581271083288,0.000541744638805408,0.0142721646212765,-40.7652972515589,40.7938415808014,"No meaningful change"
"SPEI_6","Saline",-1.40597392154512,"7","US-A03","SPEI_6__Saline",3.75600556504797,0.801299799406527,2.18545795821118,5.32655317188476,3.72785187663226,0.0281536884157148,0.755225511834146,-41.3748713592794,42.8853223829476,"No meaningful change"
"SPEI_12","Saline",-1.40597392154512,"7","US-A03","SPEI_12__Saline",3.79564265188781,0.789738740530163,2.24775472044869,5.34353058332692,3.79590600007587,-0.00026334818806717,-0.00693768992335178,-40.7847633633773,40.7708879835306,"No meaningful change"
"SPEI_24","Saline",-1.40597392154512,"7","US-A03","SPEI_24__Saline",3.78209970890554,0.790923521648224,2.23188960647502,5.33230981133606,3.79486170186332,-0.0127619929577789,-0.336296654803326,-41.1865363794644,40.5139430698577,"No meaningful change"
"SPEI_36","Saline",-1.40597392154512,"7","US-A03","SPEI_36__Saline",3.74554845557054,0.794144468499099,2.1890252973123,5.30207161382877,3.78973207975865,-0.0441836241881193,-1.16587725090406,-42.2379933134559,39.9062388116478,"No meaningful change"
"SPEI_48","Saline",-1.40597392154512,"7","US-A03","SPEI_48__Saline",3.79524708441245,0.789776851922322,2.2472844546447,5.3432097141802,3.79598202691605,-0.00073494250359607,-0.0193610638402615,-40.7983378553968,40.7596157277163,"No meaningful change"
"SPEI_1","Upland",-1.37173450962141,"7","US-A03","SPEI_1__Upland",5.7255100029857,0.57836274604053,4.59191902074626,6.85910098522514,5.48919319302184,0.236316809963865,4.30512830672974,-16.3461940712205,24.95645068468,"No meaningful change"
"SPEI_3","Upland",-1.37173450962141,"7","US-A03","SPEI_3__Upland",6.19555406370552,0.584419849564623,5.05009115855886,7.34101696885218,5.38809641457018,0.807457649135341,14.9859539809247,-6.27318499901569,36.2450929608651,"WUE increase"
"SPEI_6","Upland",-1.37173450962141,"7","US-A03","SPEI_6__Upland",5.90866084695225,0.579132992114559,4.77356018240771,7.04376151149679,5.44677574908028,0.461885097871967,8.47997272422972,-12.3598913868676,29.3198368353271,"No meaningful change"
"SPEI_12","Upland",-1.37173450962141,"7","US-A03","SPEI_12__Upland",5.77600492351861,0.577886767660269,4.64334685890449,6.90866298813274,5.4960425846593,0.279962338859318,5.09388954955983,-15.5147219589396,25.7025010580593,"No meaningful change"
"SPEI_24","Upland",-1.37173450962141,"7","US-A03","SPEI_24__Upland",5.89537656132895,0.578001430813055,4.76249375693536,7.02825936572254,5.49325156310849,0.402124998220463,7.32034558404442,-13.3028279840803,27.9435191521692,"No meaningful change"
"SPEI_36","Upland",-1.37173450962141,"7","US-A03","SPEI_36__Upland",5.81445862893544,0.578141570992207,4.68130114979072,6.94761610808017,5.50528577568923,0.309172853246216,5.61592741672906,-14.9671544670241,26.1990093004822,"No meaningful change"
"SPEI_48","Upland",-1.37173450962141,"7","US-A03","SPEI_48__Upland",5.71965875277757,0.578303324802096,4.58618423616546,6.85313326938968,5.50702674358798,0.212632009189591,3.8611036243317,-16.7212281744353,24.4434354230987,"No meaningful change"
"SPEI_1","Freshwater",-1.37173450962141,"7","US-A03","SPEI_1__Freshwater",4.22006065223144,0.684565855640416,2.87831157517623,5.56180972928666,4.21954140936123,0.000519242870216985,0.0123056706841417,-31.786151718038,31.8107630594063,"No meaningful change"
"SPEI_3","Freshwater",-1.37173450962141,"7","US-A03","SPEI_3__Freshwater",4.21934697905159,0.684546264079742,2.87763630145529,5.56105765664788,4.21951351065009,-0.00016653159850577,-0.00394670139307394,-31.8017042914518,31.7938108886657,"No meaningful change"
"SPEI_6","Freshwater",-1.37173450962141,"7","US-A03","SPEI_6__Freshwater",4.22001262084939,0.684572408420243,2.87825070034572,5.56177454135307,4.21959154835205,0.000421072497345243,0.0099789871251802,-31.7884049353115,31.8083629095619,"No meaningful change"
"SPEI_12","Freshwater",-1.37173450962141,"7","US-A03","SPEI_12__Freshwater",4.21985988525724,0.684542230666806,2.8781571131503,5.56156265736418,4.21957016391976,0.000289721337477289,0.00686613390042916,-31.7902771765587,31.8040094443595,"No meaningful change"
"SPEI_24","Freshwater",-1.37173450962141,"7","US-A03","SPEI_24__Freshwater",4.22256250009013,0.684810738968785,2.88033345171131,5.56479154846894,4.22053295499704,0.00202954509308562,0.0480874125312224,-31.7542717371502,31.8504465622126,"No meaningful change"
"SPEI_36","Freshwater",-1.37173450962141,"7","US-A03","SPEI_36__Freshwater",4.2203554171702,0.68458769003244,2.87856354470662,5.56214728963378,4.21970971318329,0.000645703986914548,0.0153020949497362,-31.78290118599,31.8135053758895,"No meaningful change"
"SPEI_48","Freshwater",-1.37173450962141,"7","US-A03","SPEI_48__Freshwater",4.22004511690827,0.68459122893405,2.87824630819753,5.561843925619,4.21964494790908,0.000400168999187045,0.00948347560344709,-31.7893722403408,31.8083391915477,"No meaningful change"
"SPEI_1","Saline",-1.37173450962141,"7","US-A03","SPEI_1__Saline",3.79668627948698,0.789794584242084,2.2486888943725,5.34468366460147,3.79571448215135,0.000971797335630242,0.0256024877582321,-40.7571642981435,40.80836927366,"No meaningful change"
"SPEI_3","Saline",-1.37173450962141,"7","US-A03","SPEI_3__Saline",3.79633720622884,0.789749828962268,2.24842754146279,5.34424687099488,3.79581271083288,0.000524495395959779,0.0138177364352809,-40.7655826894199,40.7932181622904,"No meaningful change"
"SPEI_6","Saline",-1.37173450962141,"7","US-A03","SPEI_6__Saline",3.75049281544511,0.800785919127992,2.18095241395424,5.32003321693597,3.72785187663226,0.0226409388128515,0.607345451539381,-41.4957330352804,42.7104239383592,"No meaningful change"
"SPEI_12","Saline",-1.37173450962141,"7","US-A03","SPEI_12__Saline",3.7956475235018,0.78973597473188,2.24776501302731,5.34353003397628,3.79590600007587,-0.000258476574073629,-0.0068093512871094,-40.7844922139172,40.770873511343,"No meaningful change"
"SPEI_24","Saline",-1.37173450962141,"7","US-A03","SPEI_24__Saline",3.78236817652083,0.790870682147186,2.23226163951235,5.33247471352932,3.79486170186332,-0.0124935253424896,-0.329222151530717,-41.1767327801095,40.518288477048,"No meaningful change"
"SPEI_36","Saline",-1.37173450962141,"7","US-A03","SPEI_36__Saline",3.74598068539062,0.793975411072337,2.18978887968884,5.3021724910924,3.78973207975865,-0.0437513943680332,-1.15447196390779,-42.2178445968588,39.9089006690432,"No meaningful change"
"SPEI_48","Saline",-1.37173450962141,"7","US-A03","SPEI_48__Saline",3.79526478026905,0.789772191208066,2.24731128550125,5.34321827503686,3.79598202691605,-0.00071724664699202,-0.0188948904896352,-40.7976310328577,40.7598412518784,"No meaningful change"
"SPEI_1","Upland",-1.3374950976977,"7","US-A03","SPEI_1__Upland",5.71967631781755,0.577896220750916,4.58699972514575,6.85235291048934,5.48919319302184,0.230483124795712,4.19885248507403,-16.4358118971473,24.8335168672954,"No meaningful change"
"SPEI_3","Upland",-1.3374950976977,"7","US-A03","SPEI_3__Upland",6.1728609585599,0.583471569589018,5.02925668216542,7.31646523495438,5.38809641457018,0.784764543989721,14.5647828770771,-6.65986101203389,35.789426766188,"WUE increase"
"SPEI_6","Upland",-1.3374950976977,"7","US-A03","SPEI_6__Upland",5.89569331780603,0.578536808267836,4.76176117360107,7.02962546201099,5.44677574908028,0.448917568725749,8.24189556182024,-12.5765151171292,29.0603062407697,"No meaningful change"
"SPEI_12","Upland",-1.3374950976977,"7","US-A03","SPEI_12__Upland",5.76900882510857,0.577468989134401,4.63716960640514,6.90084804381199,5.4960425846593,0.272966240449271,4.96659616887215,-15.6271165120057,25.56030884975,"No meaningful change"
"SPEI_24","Upland",-1.3374950976977,"7","US-A03","SPEI_24__Upland",5.88532409660022,0.577576986432222,4.75327320319306,7.01737499000737,5.49325156310849,0.39207253349173,7.13734896331356,-13.4706803687085,27.7453782953356,"No meaningful change"
"SPEI_36","Upland",-1.3374950976977,"7","US-A03","SPEI_36__Upland",5.8067328868018,0.577723370775707,4.67439508008142,6.93907069352219,5.50528577568923,0.301447111112576,5.47559424514773,-15.0925988125256,26.043787302821,"No meaningful change"
"SPEI_48","Upland",-1.3374950976977,"7","US-A03","SPEI_48__Upland",5.71434516910887,0.57788821331706,4.58168427100743,6.84700606721031,5.50702674358798,0.207318425520895,3.7646162834107,-16.8029413268775,24.3321738936989,"No meaningful change"
"SPEI_1","Freshwater",-1.3374950976977,"7","US-A03","SPEI_1__Freshwater",4.22005246117348,0.684562269845781,2.87831041227575,5.56179451007121,4.21954140936123,0.00051105181225175,0.0121115486891054,-31.7861792779164,31.8104023752946,"No meaningful change"
"SPEI_3","Freshwater",-1.3374950976977,"7","US-A03","SPEI_3__Freshwater",4.21935267160256,0.684543690047982,2.87764703910852,5.56105830409661,4.21951351065009,-0.000160839047529393,-0.00381179126748697,-31.8014498153564,31.7938262328215,"No meaningful change"
"SPEI_6","Freshwater",-1.3374950976977,"7","US-A03","SPEI_6__Freshwater",4.22000510768811,0.684568904284931,2.87825005528964,5.56176016008657,4.21959154835205,0.000413559336058356,0.00980093289408237,-31.7884202224802,31.8080220882683,"No meaningful change"
"SPEI_12","Freshwater",-1.3374950976977,"7","US-A03","SPEI_12__Freshwater",4.2198544718885,0.684540098676061,2.87815587848343,5.56155306529358,4.21957016391976,0.000284307968742681,0.00673784195304323,-31.7903064370479,31.803782120954,"No meaningful change"
"SPEI_24","Freshwater",-1.3374950976977,"7","US-A03","SPEI_24__Freshwater",4.22254614238733,0.684800190697209,2.8803377686208,5.56475451615386,4.22053295499704,0.00201318739028622,0.0476998381899291,-31.7541694536344,31.8495691300143,"No meaningful change"
"SPEI_36","Freshwater",-1.3374950976977,"7","US-A03","SPEI_36__Freshwater",4.22034627896183,0.684584058574335,2.87856152415613,5.56213103376753,4.21970971318329,0.000636565778543208,0.0150855348308543,-31.7829490696272,31.8131201392889,"No meaningful change"
"SPEI_48","Freshwater",-1.3374950976977,"7","US-A03","SPEI_48__Freshwater",4.22004047075318,0.684587237147884,2.87824948594332,5.56183145556303,4.21964494790908,0.000395522844097052,0.009373367877623,-31.7892969319716,31.8080436677269,"No meaningful change"
"SPEI_1","Saline",-1.3374950976977,"7","US-A03","SPEI_1__Saline",3.79665525105193,0.789789385142568,2.24866805617249,5.34464244593136,3.79571448215135,0.00094076890057293,0.0247850280888281,-40.7577132909643,40.807283347142,"No meaningful change"
"SPEI_3","Saline",-1.3374950976977,"7","US-A03","SPEI_3__Saline",3.79631989750225,0.789746595940159,2.24841656945954,5.34422322554496,3.79581271083288,0.000507186669376214,0.0133617411609575,-40.7658717448629,40.7925952271848,"No meaningful change"
"SPEI_6","Saline",-1.3374950976977,"7","US-A03","SPEI_6__Saline",3.74513706242454,0.800294629775584,2.17655958806439,5.31371453678468,3.72785187663226,0.0172851857922813,0.463676840290575,-41.6135710297938,42.5409247103749,"No meaningful change"
"SPEI_12","Saline",-1.3374950976977,"7","US-A03","SPEI_12__Saline",3.79565249850558,0.789733248965871,2.24777533053247,5.34352966647868,3.79590600007587,-0.000253501570294912,-0.00667828893259856,-40.7842204077882,40.770863829923,"No meaningful change"
"SPEI_24","Saline",-1.3374950976977,"7","US-A03","SPEI_24__Saline",3.78263917788311,0.790818839016109,2.23263425341154,5.33264410235468,3.79486170186332,-0.0122225239802112,-0.322080880423383,-41.1669138742187,40.522752113372,"No meaningful change"
"SPEI_36","Saline",-1.3374950976977,"7","US-A03","SPEI_36__Saline",3.74645722189564,0.793808178317248,2.19059319239384,5.30232125139745,3.78973207975865,-0.0432748578630098,-1.1418975524456,-42.1966211254347,39.9128260205435,"No meaningful change"
"SPEI_48","Saline",-1.3374950976977,"7","US-A03","SPEI_48__Saline",3.79528265901361,0.789767614358358,2.24733813487123,5.34322718315599,3.79598202691605,-0.000699367902435633,-0.0184238992038594,-40.7969237226072,40.7600759241995,"No meaningful change"
"SPEI_1","Upland",-1.30325568577399,"7","US-A03","SPEI_1__Upland",5.71379971639786,0.577447439140413,4.58200273568265,6.84559669711306,5.48919319302184,0.22460652337602,4.09179483173506,-16.526845119834,24.7104347833041,"No meaningful change"
"SPEI_3","Upland",-1.30325568577399,"7","US-A03","SPEI_3__Upland",6.14994755582406,0.582581133485103,5.00808853419326,7.29180657745487,5.38809641457018,0.761851141253885,14.1395231754527,-7.05272977946946,35.3317761303748,"WUE increase"
"SPEI_6","Upland",-1.30325568577399,"7","US-A03","SPEI_6__Upland",5.88268014616755,0.57797346279711,4.74985215908522,7.01550813324989,5.44677574908028,0.43590439708727,8.00298042673916,-12.7951584956062,28.8011193490845,"No meaningful change"
"SPEI_12","Upland",-1.30325568577399,"7","US-A03","SPEI_12__Upland",5.76201236809957,0.577061650639208,4.63097153284672,6.89305320335241,5.4960425846593,0.265969783440272,4.83929626350884,-15.7398899023669,25.4184824293846,"No meaningful change"
"SPEI_24","Upland",-1.30325568577399,"7","US-A03","SPEI_24__Upland",5.8752715637077,0.577163121653013,4.7440318452678,7.00651128214761,5.49325156310849,0.382020000599216,6.95435110171872,-13.6389114758969,27.5476136793343,"No meaningful change"
"SPEI_36","Upland",-1.30325568577399,"7","US-A03","SPEI_36__Upland",5.79900681065411,0.57731530070944,4.6674688212636,6.93054480004461,5.50528577568923,0.29372103496488,5.33525500641442,-15.2184098802888,25.8889198931176,"No meaningful change"
"SPEI_48","Upland",-1.30325568577399,"7","US-A03","SPEI_48__Upland",5.70903142226915,0.577482874405913,4.57716498843356,6.84089785610474,5.50702674358798,0.202004678681175,3.66812597952926,-16.8850052569126,24.2212572159712,"No meaningful change"
"SPEI_1","Freshwater",-1.30325568577399,"7","US-A03","SPEI_1__Freshwater",4.22004398825941,0.684558739930752,2.87830885799514,5.56177911852368,4.21954140936123,0.000502578898184503,0.0119107469136222,-31.7862161132134,31.8100376070406,"No meaningful change"
"SPEI_3","Freshwater",-1.30325568577399,"7","US-A03","SPEI_3__Freshwater",4.21935831328771,0.684541150754354,2.87765765780917,5.56105896876624,4.21951351065009,-0.000155197362385451,-0.00367808663235065,-31.8011981583674,31.7938419851027,"No meaningful change"
"SPEI_6","Freshwater",-1.30325568577399,"7","US-A03","SPEI_6__Freshwater",4.21999739510734,0.684565448219332,2.87824911659745,5.56174567361723,4.21959154835205,0.000405846755292316,0.00961815262547909,-31.7884424685242,31.8076787737751,"No meaningful change"
"SPEI_12","Freshwater",-1.30325568577399,"7","US-A03","SPEI_12__Freshwater",4.21984893602511,0.684537990966415,2.87815447373094,5.56154339831928,4.21957016391976,0.000278772105348324,0.00660664699290979,-31.7903397284125,31.8035530223983,"No meaningful change"
"SPEI_24","Freshwater",-1.30325568577399,"7","US-A03","SPEI_24__Freshwater",4.22252788774377,0.6847897061259,2.88034006373701,5.56471571175054,4.22053295499704,0.00199493274673479,0.0472673183222707,-31.754115073862,31.8486497105065,"No meaningful change"
"SPEI_36","Freshwater",-1.30325568577399,"7","US-A03","SPEI_36__Freshwater",4.22033671075112,0.684580459448673,2.87855901023172,5.56211441127052,4.21970971318329,0.000626997567832355,0.0148587843820981,-31.7830086453938,31.812726214158,"No meaningful change"
"SPEI_48","Freshwater",-1.30325568577399,"7","US-A03","SPEI_48__Freshwater",4.22003559852347,0.684583292513868,2.87825234519629,5.56181885185065,4.21964494790908,0.000390650614390253,0.00925790248262069,-31.7892291714609,31.8077449764262,"No meaningful change"
"SPEI_1","Saline",-1.30325568577399,"7","US-A03","SPEI_1__Saline",3.79662410265846,0.789784253276826,2.24864696623588,5.34460123908103,3.79571448215135,0.00090962050710397,0.0239644080549602,-40.7582689159123,40.8061977320222,"No meaningful change"
"SPEI_3","Saline",-1.30325568577399,"7","US-A03","SPEI_3__Saline",3.79630253914015,0.789743405212369,2.24840546492391,5.34419961335639,3.79581271083288,0.000489828307273399,0.0129044382478481,-40.7661642918478,40.7919731683435,"No meaningful change"
"SPEI_6","Saline",-1.30325568577399,"7","US-A03","SPEI_6__Saline",3.7399420893632,0.799825786252681,2.17228354830795,5.30760063041846,3.72785187663226,0.0120902127309499,0.324321167553262,-41.7282762245802,42.3769185596868,"No meaningful change"
"SPEI_12","Saline",-1.30325568577399,"7","US-A03","SPEI_12__Saline",3.79565757608697,0.789730564878949,2.24778566892422,5.34352948324971,3.79590600007587,-0.000248423988907565,-0.00654452425593782,-40.7839480514192,40.7708590029073,"No meaningful change"
