"SPEI_timescale","coast_region","SPEI_z","water_class","month_f","site_name","SPEI_value","predicted_WUE_T","predicted_se","predicted_lower","predicted_upper","predicted_near_normal_WUE_T","predicted_pct_change","predicted_lower_pct","predicted_upper_pct","impact_class_10pct"
"SPEI_48","Atlantic Coast",-1.6631067404527,"Upland","7","US-A03",-1.69797796285677,4.66746431425837,0.661443441071241,3.37103516975874,5.96389345875801,4.39706874909994,6.14945047683841,-23.3344902681183,35.6333912217951,"No meaningful change"
"SPEI_1","Pacific Coast",-1.6631067404527,"Upland","7","US-A03",-1.69797796285677,5.47137835675455,0.84438854549225,3.81637680758974,7.12637990591936,5.21908094817507,4.83413480428402,-26.8764587963672,36.5447284049352,"No meaningful change"
"SPEI_3","Pacific Coast",-1.6631067404527,"Upland","7","US-A03",-1.69797796285677,5.40165988140233,0.842787271345523,3.74979682956511,7.05352293323956,5.22298902340177,3.42085455665381,-28.2059216903573,35.0476308036649,"No meaningful change"
"SPEI_6","Pacific Coast",-1.6631067404527,"Upland","7","US-A03",-1.69797796285677,5.45416855574319,0.843295504992046,3.80130936595878,7.1070277455276,5.22698995396369,4.34626053962907,-27.2753649913522,35.9678860706104,"No meaningful change"
"SPEI_12","Pacific Coast",-1.6631067404527,"Upland","7","US-A03",-1.69797796285677,5.30685400068052,0.8409548362808,3.65858252157015,6.95512547979088,5.2266640362951,1.53424753970335,-30.0015746915403,33.070069770947,"No meaningful change"
"SPEI_24","Pacific Coast",-1.6631067404527,"Upland","7","US-A03",-1.69797796285677,5.36617958877626,0.842427817285417,3.71502106689685,7.01733811065568,5.23397305115455,2.52593080494658,-29.0210127070226,34.0728743169158,"No meaningful change"
"SPEI_36","Pacific Coast",-1.6631067404527,"Upland","7","US-A03",-1.69797796285677,5.28115286592164,0.844356100731475,3.62621490848795,6.93609082335533,5.2279477229959,1.01770610084167,-30.6378888882628,32.6733010899461,"No meaningful change"
"SPEI_48","Pacific Coast",-1.6631067404527,"Upland","7","US-A03",-1.69797796285677,5.23760465297278,0.846590267975016,3.57828772774175,6.89692157820381,5.22409120636247,0.258675549038203,-31.504110736357,32.0214618344334,"No meaningful change"
"SPEI_1","Gulf Coast",-1.6631067404527,"Upland","7","US-A03",-1.69797796285677,8.98311689230948,1.3140680742915,6.40754346669813,11.5586903179208,7.87720549403542,14.039387433925,-18.6571497779271,46.7359246457771,"WUE increase"
"SPEI_3","Gulf Coast",-1.6631067404527,"Upland","7","US-A03",-1.69797796285677,10.43256635169,1.31951280706864,7.84632124983546,13.0188114535445,7.94946339739766,31.2361077743336,-1.29747307970458,63.7696886283718,"WUE increase"
"SPEI_6","Gulf Coast",-1.6631067404527,"Upland","7","US-A03",-1.69797796285677,9.6467292188346,1.32979090800845,7.04033903913805,12.2531193985312,7.97259615021711,20.9985936459594,-11.6932689617506,53.6904562536694,"WUE increase"
"SPEI_12","Gulf Coast",-1.6631067404527,"Upland","7","US-A03",-1.69797796285677,9.74395879826914,1.31902906967302,7.15866182171002,12.3292557748283,8.00280858478947,21.7567394625554,-10.5481313733266,54.0616102984375,"WUE increase"
"SPEI_24","Gulf Coast",-1.6631067404527,"Upland","7","US-A03",-1.69797796285677,9.30267885248468,1.31496531145502,6.72534684203283,11.8800108629365,7.94817403096647,17.0417106651289,-15.3850077284347,49.4684290586925,"WUE increase"
"SPEI_36","Gulf Coast",-1.6631067404527,"Upland","7","US-A03",-1.69797796285677,8.92859385760049,1.32165825383405,6.33814368008576,11.5190440351152,7.90591305020943,12.9356445093204,-19.8303391419431,45.7016281605839,"WUE increase"
"SPEI_48","Gulf Coast",-1.6631067404527,"Upland","7","US-A03",-1.69797796285677,7.71222579029054,1.32180064723285,5.12149652171415,10.3029550588669,7.85698175987961,-1.84238647884154,-34.8159805096375,31.1312075519544,"No meaningful change"
"SPEI_1","AK Coast",-1.6631067404527,"Upland","7","US-A03",-1.69797796285677,6.67584909040327,1.01115666063298,4.69398203556263,8.65771614524391,6.83065248046865,-2.26630458082915,-31.2806199849216,26.7480108232633,"No meaningful change"
"SPEI_3","AK Coast",-1.6631067404527,"Upland","7","US-A03",-1.69797796285677,6.06870281216712,1.00608455018122,4.09677709381192,8.04062853052232,6.73904960454054,-9.94720074358498,-39.2083849471644,19.3139834599945,"No meaningful change"
"SPEI_6","AK Coast",-1.6631067404527,"Upland","7","US-A03",-1.69797796285677,6.06336949678723,1.00979859257591,4.08416425533844,8.04257473823601,6.74877030131466,-10.155936176905,-39.4828380135735,19.1709656597635,"WUE decrease"
"SPEI_12","AK Coast",-1.6631067404527,"Upland","7","US-A03",-1.69797796285677,5.98216476776605,1.0472896650632,3.92947702424217,8.03485251128993,6.66092894501964,-10.190232966846,-41.0070718862684,20.6266059525763,"WUE decrease"
"SPEI_24","AK Coast",-1.6631067404527,"Upland","7","US-A03",-1.69797796285677,6.20188659487677,1.06102393497093,4.12227968233374,8.2814935074198,6.6792239104395,-7.14659849652087,-38.2820558554611,23.9888588624194,"No meaningful change"
"SPEI_36","AK Coast",-1.6631067404527,"Upland","7","US-A03",-1.69797796285677,5.85608277622931,1.05488777046891,3.78850274611026,7.92366280634837,6.57925428202474,-10.9916941160219,-42.4174445353044,20.4340563032606,"WUE decrease"
"SPEI_48","AK Coast",-1.6631067404527,"Upland","7","US-A03",-1.69797796285677,6.07076619140987,1.0408449567438,4.03071007619203,8.11082230662771,6.64416061733231,-8.63005064065816,-39.3345479084702,22.0744466271539,"No meaningful change"
"SPEI_1","Atlantic Coast",-1.63890572012513,"Upland","7","US-A03",-1.67235223946732,4.49225006614639,0.6622933814316,3.19415503854045,5.79034509375233,4.40407807674474,2.00205327574076,-27.4727881095741,31.4768946610556,"No meaningful change"
"SPEI_3","Atlantic Coast",-1.63890572012513,"Upland","7","US-A03",-1.67235223946732,4.60926191289365,0.662519494460163,3.31072370375173,5.90780012203557,4.4031937543214,4.67997026862638,-24.8108557452756,34.1707962825283,"No meaningful change"
"SPEI_6","Atlantic Coast",-1.63890572012513,"Upland","7","US-A03",-1.67235223946732,4.58196444911454,0.662472669992121,3.28351801592999,5.8804108822991,4.40047563472377,4.1242999497295,-25.3826565923913,33.6312564918503,"No meaningful change"
"SPEI_12","Atlantic Coast",-1.63890572012513,"Upland","7","US-A03",-1.67235223946732,4.5425458481137,0.662774531764241,3.24350776585579,5.84158393037162,4.40415927940079,3.14217901609924,-26.3535317392723,32.6378897714708,"No meaningful change"
"SPEI_24","Atlantic Coast",-1.63890572012513,"Upland","7","US-A03",-1.67235223946732,4.5973088441235,0.662111759149491,3.2995697961905,5.89504789205651,4.40042976120896,4.47408761412549,-25.0171011641375,33.9652763923885,"No meaningful change"
"SPEI_36","Atlantic Coast",-1.63890572012513,"Upland","7","US-A03",-1.67235223946732,4.65013195166372,0.66230329679784,3.35201748993996,5.94824641338749,4.40388028796018,5.5916974940662,-23.8849089721154,35.0683039602478,"No meaningful change"
"SPEI_48","Atlantic Coast",-1.63890572012513,"Upland","7","US-A03",-1.67235223946732,4.66339821553419,0.661218231064716,3.36741048264735,5.95938594842103,4.39706874909994,6.05697753733709,-23.4169244377486,35.5308795124228,"No meaningful change"
"SPEI_1","Pacific Coast",-1.63890572012513,"Upland","7","US-A03",-1.67235223946732,5.46758441076088,0.844059504767366,3.81322778141684,7.12194104010491,5.21908094817507,4.76144104782862,-26.9367955913733,36.4596776870306,"No meaningful change"
"SPEI_3","Pacific Coast",-1.63890572012513,"Upland","7","US-A03",-1.67235223946732,5.39897310158278,0.842508067462301,3.74765728935667,7.05028891380889,5.22298902340177,3.36941313474925,-28.2468855943375,34.985711863836,"No meaningful change"
"SPEI_6","Pacific Coast",-1.63890572012513,"Upland","7","US-A03",-1.67235223946732,5.45075233616756,0.843008863743173,3.79845496323094,7.10304970910418,5.22698995396369,4.28090323828127,-27.3299739106917,35.8917803872542,"No meaningful change"
"SPEI_12","Pacific Coast",-1.63890572012513,"Upland","7","US-A03",-1.67235223946732,5.30564813655442,0.840743468503669,3.65779093828723,6.95350533482161,5.2266640362951,1.51117614812887,-30.0167197874834,33.0390720837411,"No meaningful change"
"SPEI_24","Pacific Coast",-1.63890572012513,"Upland","7","US-A03",-1.67235223946732,5.36419152054135,0.842184069032616,3.71351074523742,7.01487229584528,5.23397305115455,2.48794688306769,-29.0498688292201,34.0257625953555,"No meaningful change"
"SPEI_36","Pacific Coast",-1.63890572012513,"Upland","7","US-A03",-1.67235223946732,5.28035278858441,0.84406172278291,3.62599181192991,6.93471376523892,5.2279477229959,1.0024022497012,-30.6421562713711,32.6469607707735,"No meaningful change"
"SPEI_48","Pacific Coast",-1.63890572012513,"Upland","7","US-A03",-1.67235223946732,5.23740144324932,0.84623536577787,3.57878012632469,6.89602276017394,5.22409120636247,0.254785691157946,-31.4946852006323,32.0042565829482,"No meaningful change"
"SPEI_1","Gulf Coast",-1.63890572012513,"Upland","7","US-A03",-1.67235223946732,8.96648664571889,1.31251438055987,6.39395845982154,11.5390148316162,7.87720549403542,13.8282688258961,-18.8296095022147,46.4861471540069,"WUE increase"
"SPEI_3","Gulf Coast",-1.63890572012513,"Upland","7","US-A03",-1.67235223946732,10.3952264576405,1.31783938163003,7.81226126964563,12.9781916456353,7.94946339739766,30.7663918679526,-1.72592942307212,63.2587131589774,"WUE increase"
"SPEI_6","Gulf Coast",-1.63890572012513,"Upland","7","US-A03",-1.67235223946732,9.62155428547194,1.3278944116025,7.01888123873103,12.2242273322128,7.97259615021711,20.6828253204562,-11.962413416113,53.3280640570255,"WUE increase"
"SPEI_12","Gulf Coast",-1.63890572012513,"Upland","7","US-A03",-1.67235223946732,9.717776088292,1.31744576098651,7.13558239675844,12.2999697798256,8.00280858478947,21.4295704480809,-10.8365229387009,53.6956638348627,"WUE increase"
"SPEI_24","Gulf Coast",-1.63890572012513,"Upland","7","US-A03",-1.67235223946732,9.28231035892802,1.31346636817644,6.7079162773022,11.8567044405538,7.94817403096647,16.7854443393375,-15.6043104848001,49.1751991634751,"WUE increase"
"SPEI_36","Gulf Coast",-1.63890572012513,"Upland","7","US-A03",-1.67235223946732,8.91321519884273,1.31994745219379,6.32611819254291,11.5003122051426,7.90591305020943,12.7411235392554,-19.9824466526946,45.4646937312055,"WUE increase"
"SPEI_48","Gulf Coast",-1.63890572012513,"Upland","7","US-A03",-1.67235223946732,7.71440257178812,1.31998101042699,5.12723979135121,10.301565352225,7.85698175987961,-1.81468141900933,-34.742882851878,31.1135200138593,"No meaningful change"
"SPEI_1","AK Coast",-1.63890572012513,"Upland","7","US-A03",-1.67235223946732,6.67817696093057,1.01005280713673,4.69847345894258,8.65788046291856,6.83065248046865,-2.23222481269638,-31.2148660413153,26.7504164159226,"No meaningful change"
"SPEI_3","AK Coast",-1.63890572012513,"Upland","7","US-A03",-1.67235223946732,6.07878321505995,1.00512107361616,4.10874591077227,8.04882051934764,6.73904960454054,-9.79761877751603,-39.0307810168968,19.4355434618647,"No meaningful change"
"SPEI_6","AK Coast",-1.63890572012513,"Upland","7","US-A03",-1.67235223946732,6.07367627580268,1.00873347136364,4.09655867192995,8.05079387967541,6.74877030131466,-10.0032153321395,-39.2991835693099,19.2927529050308,"WUE decrease"
"SPEI_12","AK Coast",-1.63890572012513,"Upland","7","US-A03",-1.67235223946732,5.99237174787513,1.04551939163381,3.94315374027286,8.0415897554774,6.66092894501964,-10.0369963808784,-40.8017444290387,20.7277516672818,"WUE decrease"
"SPEI_24","AK Coast",-1.63890572012513,"Upland","7","US-A03",-1.67235223946732,6.20906459962207,1.05909137800557,4.13324549873116,8.28488370051299,6.6792239104395,-7.03913084995665,-38.1178778529797,24.0396161530664,"No meaningful change"
"SPEI_36","AK Coast",-1.63890572012513,"Upland","7","US-A03",-1.67235223946732,5.86695753571496,1.05308814484424,3.80290477182026,7.93101029960966,6.57925428202474,-10.8264054826983,-42.1985439564144,20.5457329910179,"WUE decrease"
"SPEI_48","AK Coast",-1.63890572012513,"Upland","7","US-A03",-1.67235223946732,6.07938866398013,1.03930469568528,4.04235146043699,8.11642586752327,6.64416061733231,-8.50027544305427,-39.1593356444169,22.1587847583083,"No meaningful change"
"SPEI_1","Atlantic Coast",-1.61470469979755,"Upland","7","US-A03",-1.64672651607788,4.49090392890362,0.662044572327869,3.19329656714099,5.78851129066624,4.40407807674474,1.9714875768745,-27.4922807567184,31.4352559104674,"No meaningful change"
"SPEI_3","Atlantic Coast",-1.61470469979755,"Upland","7","US-A03",-1.64672651607788,4.60611583413682,0.662264330994883,3.30807774538685,5.90415392288679,4.4031937543214,4.60852034086108,-24.8709475448309,34.0879882265531,"No meaningful change"
"SPEI_6","Atlantic Coast",-1.61470469979755,"Upland","7","US-A03",-1.64672651607788,4.57919362752079,0.662212044959152,3.28125801940085,5.87712923564073,4.40047563472377,4.06133353828323,-25.4340145981327,33.5566816746992,"No meaningful change"
"SPEI_12","Atlantic Coast",-1.61470469979755,"Upland","7","US-A03",-1.64672651607788,4.54043307607229,0.662508506550341,3.24191640323362,5.83894974891096,4.40415927940079,3.09420681738017,-26.3896649152367,32.578078549997,"No meaningful change"
"SPEI_24","Atlantic Coast",-1.61470469979755,"Upland","7","US-A03",-1.64672651607788,4.59430305659809,0.661860944646747,3.29705560509047,5.89155050810572,4.40042976120896,4.4057809329938,-25.0742362903971,33.8857981563848,"No meaningful change"
"SPEI_36","Atlantic Coast",-1.61470469979755,"Upland","7","US-A03",-1.64672651607788,4.64637238427893,0.662050861908963,3.34875269493737,5.9439920736205,4.40388028796018,5.50632806667588,-23.9590434805287,34.9716996138804,"No meaningful change"
"SPEI_48","Atlantic Coast",-1.61470469979755,"Upland","7","US-A03",-1.64672651607788,4.65933211681,0.660996507961067,3.36377896120631,5.95488527241369,4.39706874909994,5.96450459783574,-23.4995140365985,35.42852323227,"No meaningful change"
"SPEI_1","Pacific Coast",-1.61470469979755,"Upland","7","US-A03",-1.64672651607788,5.4637904647672,0.843735454615496,3.81006897372083,7.11751195581357,5.21908094817507,4.68874729137323,-26.9973198048772,36.3748143876236,"No meaningful change"
"SPEI_3","Pacific Coast",-1.61470469979755,"Upland","7","US-A03",-1.64672651607788,5.39628632176322,0.84223309119543,3.74550946302018,7.04706318050626,5.22298902340177,3.31797171284467,-28.2880081455599,34.9239515712492,"No meaningful change"
"SPEI_6","Pacific Coast",-1.61470469979755,"Upland","7","US-A03",-1.64672651607788,5.44733611659192,0.84272644132183,3.79559229160114,7.09907994158271,5.22698995396369,4.21554593693344,-27.3847410262785,35.8158329001454,"No meaningful change"
"SPEI_12","Pacific Coast",-1.61470469979755,"Upland","7","US-A03",-1.64672651607788,5.30444227242832,0.840535133245627,3.65699341126689,6.95189113358975,5.2266640362951,1.4881047565544,-30.0319786029496,33.0081881160584,"No meaningful change"
"SPEI_24","Pacific Coast",-1.61470469979755,"Upland","7","US-A03",-1.64672651607788,5.36220345230644,0.841943672360526,3.71199385447981,7.01241305013307,5.23397305115455,2.44996296118878,-29.0788504602448,33.9787763826223,"No meaningful change"
"SPEI_36","Pacific Coast",-1.61470469979755,"Upland","7","US-A03",-1.64672651607788,5.27955271124718,0.843771344912235,3.6257608752192,6.93334454727516,5.2279477229959,0.987098398560711,-30.6465736206436,32.620770417765,"No meaningful change"
"SPEI_48","Pacific Coast",-1.61470469979755,"Upland","7","US-A03",-1.64672651607788,5.23719823352585,0.845885260815363,3.57926312232774,6.89513334472396,5.22409120636247,0.250895833277654,-31.4854396498949,31.9872313164502,"No meaningful change"
"SPEI_1","Gulf Coast",-1.61470469979755,"Upland","7","US-A03",-1.64672651607788,8.9498563991283,1.31098177569856,6.38033211875912,11.5193806794975,7.87720549403542,13.6171502178671,-19.0025939580949,46.2368943938292,"WUE increase"
"SPEI_3","Gulf Coast",-1.61470469979755,"Upland","7","US-A03",-1.64672651607788,10.357886563591,1.31618806117302,7.77815796369186,12.9376151634901,7.94946339739766,30.2966759615717,-2.15493078138934,62.7482827045327,"WUE increase"
"SPEI_6","Gulf Coast",-1.61470469979755,"Upland","7","US-A03",-1.64672651607788,9.59637935210927,1.3260218724714,6.99737648206533,12.1953822221532,7.97259615021711,20.3670569949531,-12.2321468412171,52.9662608311233,"WUE increase"
"SPEI_12","Gulf Coast",-1.61470469979755,"Upland","7","US-A03",-1.64672651607788,9.69159337831486,1.31588239426993,7.1124638855458,12.2707228710839,8.00280858478947,21.1024014336064,-11.1254029108718,53.3302057780846,"WUE increase"
"SPEI_24","Gulf Coast",-1.61470469979755,"Upland","7","US-A03",-1.64672651607788,9.26194186537135,1.31198669775175,6.69044793777793,11.8334357929648,7.94817403096647,16.529178013546,-15.8240885049619,48.882444532054,"WUE increase"
"SPEI_36","Gulf Coast",-1.61470469979755,"Upland","7","US-A03",-1.64672651607788,8.89783654008497,1.31825889880381,6.3140490984295,11.4816239817404,7.90591305020943,12.5466025691905,-20.1351057325094,45.2283108708904,"WUE increase"
"SPEI_48","Gulf Coast",-1.61470469979755,"Upland","7","US-A03",-1.64672651607788,7.7165793532857,1.31818650922417,5.13293379520633,10.3002249113651,7.85698175987961,-1.78697635917713,-34.6704122260176,31.0964595076633,"No meaningful change"
"SPEI_1","AK Coast",-1.61470469979755,"Upland","7","US-A03",-1.64672651607788,6.68050483145787,1.00896211455384,4.70293908693234,8.65807057598339,6.83065248046865,-2.19814504456362,-31.1494897393803,26.753199650253,"No meaningful change"
"SPEI_3","AK Coast",-1.61470469979755,"Upland","7","US-A03",-1.64672651607788,6.08886361795279,1.00416901183246,4.12069235476117,8.05703488114441,6.73904960454054,-9.64803681144709,-38.8535090766391,19.557435453745,"No meaningful change"
